"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Sebastiano Esposito","94","it ITA","FW","23-184","65","0","0","0","0","0","0","0","0","46","3","0","0","0.0","0.0","0.1","1","0","21","37","56.8","3","24","1","1","0","/en/players/7ff93107/Sebastiano-Esposito","Cagliari","1","11","21","15","0","46","0.0","1","100.0","79","42","1","0","4","0","28","5","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Gianluca Gaetano","10","it ITA","FW,CM","25-242","25","0","0","0","0","0","0","0","0","19","0","0","1","0.0","0.0","0.0","1","0","16","18","88.9","5","12","2","2","2","/en/players/3b387cc7/Gianluca-Gaetano","Cagliari","1","4","8","7","0","19","100.0","0","0.0","67","34","1","0","0","0","16","1","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Semih Kılıçsoy","9","tr TUR","FW","20-140","82","0","0","0","0","1","0","0","0","29","0","0","1","0.1","0.1","0.0","1","0","12","16","75.0","1","23","2","4","0","/en/players/3064f033/Semih-Kilicsoy","Cagliari","0","4","11","14","6","29","0.0","4","100.0","98","38","0","1","5","0","23","7","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Leonardo Pavoletti","30","it ITA","FW","37-037","8","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","2","3","66.7","0","2","0","0","0","/en/players/d37b0350/Leonardo-Pavoletti","Cagliari","0","1","3","1","0","5","","0","","3","1","0","0","1","0","4","0","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Luca Mazzitelli","4","it ITA","CM","30-048","82","0","0","0","0","1","0","0","0","55","3","1","1","0.1","0.1","0.0","1","0","36","43","83.7","4","35","1","1","1","/en/players/dc61b402/Luca-Mazzitelli","Cagliari","6","20","30","5","1","55","100.0","0","0.0","129","65","1","0","1","0","40","2","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Nicolò Cavuoti","21","it ITA","CM","22-273","8","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.0","0","0","4","4","100.0","0","2","1","0","0","/en/players/747701ab/Nicolo-Cavuoti","Cagliari","0","2","4","0","0","6","","0","","21","21","0","0","1","0","3","0","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Matteo Prati","16","it ITA","CM","22-005","60","0","0","0","0","2","0","0","0","30","0","0","1","0.1","0.1","0.1","1","0","22","26","84.6","3","19","0","0","0","/en/players/d8363914/Matteo-Prati","Cagliari","1","6","20","4","0","30","","0","","63","25","0","0","0","0","17","0","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Gennaro Borrelli","29","it ITA","CM,FW","25-298","30","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","2","0","0","0","/en/players/04c4edc1/Gennaro-Borrelli","Cagliari","0","0","2","1","1","3","","0","","7","0","0","0","1","1","4","3","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Michel Ndary Adopo","8","fr FRA","CM","25-167","90","0","0","0","0","1","1","0","0","44","2","0","0","0.1","0.1","0.2","1","0","35","39","89.7","7","27","1","0","0","/en/players/599d91d0/Michel-Ndary-Adopo","Cagliari","2","12","28","4","1","44","","0","","104","58","0","0","1","0","33","3","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
"Adam Obert","33","sk SVK","WB","23-132","60","0","0","0","0","0","0","0","0","46","3","0","2","0.0","0.0","0.0","0","0","30","36","83.3","1","24","4","3","3","/en/players/aa25ce92/Adam-Obert","Cagliari","3","21","18","8","1","46","100.0","0","0.0","124","66","1","1","1","0","22","1","Serie-A","2025-2026","Friday January 2, 2026, 20:45 (venue time) 19:45 (local time)","Cagliari","Milan","https://fbref.com/en/matches/f8c42ab5/Cagliari-Milan-January-2-2026-Serie-A","18","Unipol Domus"
