Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1008840,4352511,Brissett,Jacoby,ARI,unexpected,quarterback,13.9
1008840,4352512,Murray,Kyler,ARI,expected,quarterback,16.4
1008840,4352514,Benson,Trey,ARI,expected,running_back,9
1008840,4352515,Conner,James,ARI,expected,running_back,14
1008840,4352518,Knight,Bam,ARI,expected,running_back,4
1008840,4352519,Demercado,Emari,ARI,expected,running_back,5.5
1008840,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,12.3
1008840,4352522,Wilson,Michael,ARI,expected,wide_receiver,8.6
1008840,4352527,Jones,Zay,ARI,expected,wide_receiver,5.1
1008840,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,8.8
1008840,4352529,Dortch,Greg,ARI,expected,wide_receiver,6.6
1008840,4352531,Weaver,Xavier,ARI,unexpected,wide_receiver,4
1008840,4352533,Higgins,Elijah,ARI,unexpected,tight_end,5
1008840,4352534,Reiman,Tip,ARI,expected,tight_end,5.3
1008840,4352536,Vokolek,Travis,ARI,expected,tight_end,4
1008840,4352537,McBride,Trey,ARI,expected,tight_end,13.8
1008840,4352538,Penix Jr.,Michael,ATL,expected,quarterback,15.2
1008840,4352540,Jones,Emory,ATL,injured,quarterback,13.4
1008840,4352541,Cousins,Kirk,ATL,unexpected,quarterback,13.5
1008840,4352542,Allgeier,Tyler,ATL,expected,running_back,7.9
1008840,4352543,Robinson,Bijan,ATL,expected,running_back,17.3
1008840,4352547,Carter,Nathan,ATL,unexpected,running_back,4.3
1008840,4352549,Agnew,Jamal,ATL,unexpected,wide_receiver,4
1008840,4352550,Mooney,Darnell,ATL,possible,wide_receiver,10.4
1008840,4352551,Sills V,David,ATL,unexpected,wide_receiver,4
1008840,4352552,McCloud III,Ray-Ray,ATL,expected,wide_receiver,7.4
1008840,4352553,London,Drake,ATL,expected,wide_receiver,15.4
1008840,4352559,Washington,Casey,ATL,unexpected,wide_receiver,5
1008840,4352560,Hodge,KhaDarel,ATL,expected,wide_receiver,4.7
1008840,4352562,DEF/ST Falcons,,ATL,expected,defense_special,7.2
1008840,4352563,Pitts Sr.,Kyle,ATL,expected,tight_end,9.6
1008840,4352565,Woerner,Charlie,ATL,expected,tight_end,4.9
1008840,4352566,Franks,Feleipe,ATL,unexpected,tight_end,4
1008840,4352567,Quitoriano,Teagan,ATL,unexpected,tight_end,4
1008840,4352630,Dalton,Andy,CAR,unexpected,quarterback,12.1
1008840,4352631,Young,Bryce,CAR,expected,quarterback,14.6
1008840,4352634,Dowdle,Rico,CAR,expected,running_back,9.1
