Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1015631,4352569,Jackson,Lamar,BAL,expected,quarterback,19.9
1015631,4352570,Rush,Cooper,BAL,unexpected,quarterback,17.2
1015631,4352571,Ali,Rasheen,BAL,unexpected,running_back,4.4
1015631,4352572,Henry,Derrick,BAL,expected,running_back,15.6
1015631,4352574,Hill,Justice,BAL,expected,running_back,8
1015631,4352579,Hopkins,DeAndre,BAL,expected,wide_receiver,8.6
1015631,4352581,Bateman,Rashod,BAL,expected,wide_receiver,9.1
1015631,4352582,Flowers,Zay,BAL,expected,wide_receiver,13.9
1015631,4352585,Wester,LaJohntay,BAL,expected,wide_receiver,4
1015631,4352586,Wallace,Tylan,BAL,expected,wide_receiver,7.9
1015631,4352589,Walker,Devontez,BAL,expected,wide_receiver,8.1
1015631,4352592,Mitchell-Paden,Zaire,BAL,unexpected,tight_end,4
1015631,4352594,DEF/ST Ravens,,BAL,expected,defense_special,7.1
1015631,4352597,Andrews,Mark,BAL,expected,tight_end,10.3
1015631,4352598,Kolar,Charlie,BAL,unexpected,tight_end,5.2
1015631,4352659,Bagent,Tyson,CHI,unexpected,quarterback,16.8
1015631,4352660,Williams,Caleb,CHI,expected,quarterback,19.4
1015631,4352662,Keenum,Case,CHI,unexpected,quarterback,16.7
1015631,4352665,Swift,D'Andre,CHI,possible,running_back,13.1
1015631,4352666,Monangai,Kyle,CHI,expected,running_back,7.3
1015631,4352667,Johnson,Roschon,CHI,expected,running_back,4.6
1015631,4352668,Wheeler,Ian,CHI,refuted,running_back,4
1015631,4352672,Zaccheaus,Olamide,CHI,expected,wide_receiver,7.9
1015631,4352673,Duvernay,Devin,CHI,unexpected,wide_receiver,4.5
1015631,4352675,Odunze,Rome,CHI,expected,wide_receiver,17.7
1015631,4352676,Burden III,Luther,CHI,expected,wide_receiver,8.3
1015631,4352679,Walker,Jahdae,CHI,unexpected,wide_receiver,4
1015631,4352680,Moore,DJ,CHI,expected,wide_receiver,12.3
1015631,4352681,DEF/ST Bears,,CHI,expected,defense_special,7.9
1015631,4352685,Kmet,Cole,CHI,expected,tight_end,8.9
1015631,4352686,Smythe,Durham,CHI,unexpected,tight_end,4.5
1015631,4352820,Patrick,Tim,JAX,unexpected,wide_receiver,4.4
1015631,4352899,Jones,Daniel,IND,expected,quarterback,19.1
1015631,4352900,Leonard,Riley,IND,unexpected,quarterback,16.8
1015631,4352902,Richardson Sr.,Anthony,IND,unexpected,quarterback,16.9
1015631,4352904,Bentley IV,Ulysses,IND,unexpected,running_back,4
1015631,4352905,Taylor,Jonathan,IND,expected,running_back,19.4
1015631,4352906,Giddens,DJ,IND,expected,running_back,5.7
1015631,4352909,Goodson,Tyler,IND,unexpected,running_back,4.6
1015631,4352914,Pittman Jr.,Michael,IND,expected,wide_receiver,13.9
1015631,4352915,Dulin,Ashton,IND,unexpected,wide_receiver,4.5
1015631,4352917,Pierce,Alec,IND,injured,wide_receiver,10.3
1015631,4352919,Downs,Josh,IND,expected,wide_receiver,10
1015631,4352922,Gould,Anthony,IND,expected,wide_receiver,4.4
1015631,4352923,Mitchell,Adonai,IND,expected,wide_receiver,5.4
1015631,4352925,Warren,Tyler,IND,expected,tight_end,12.6
1015631,4352927,Mallory,Will,IND,unexpected,tight_end,4.1
1015631,4352928,Alie-Cox,Mo,IND,unexpected,tight_end,4.9
1015631,4352929,Ogletree,Drew,IND,expected,tight_end,4.8
1015631,4352930,DEF/ST Colts,,IND,expected,defense_special,7.8
1015631,4352933,Lawrence,Trevor,JAX,expected,quarterback,14.9
1015631,4352934,Mullens,Nick,JAX,unexpected,quarterback,12.4
1015631,4352936,Allen Jr.,LeQuint,JAX,expected,running_back,6.5
1015631,4352937,Etienne Jr.,Travis,JAX,expected,running_back,14.7
1015631,4352940,Tuten,Bhayshul,JAX,expected,running_back,8.8
1015631,4352941,Thomas Jr.,Brian,JAX,expected,wide_receiver,13.5
1015631,4352942,Brown,Dyami,JAX,possible,wide_receiver,9.9
1015631,4352946,Cephus,Joshua,JAX,injured,wide_receiver,4
1015631,4352948,Pancol,Eli,JAX,refuted,wide_receiver,4
