Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1019963,4352511,Brissett,Jacoby,ARI,expected,quarterback,14.5
1019963,4352512,Murray,Kyler,ARI,possible,quarterback,15.3
1019963,4352516,Carter,Michael,ARI,expected,running_back,9.3
1019963,4352517,Dallas,DeeJay,CAR,unexpected,running_back,4.3
1019963,4352518,Knight,Bam,ARI,expected,running_back,9.1
1019963,4352519,Demercado,Emari,ARI,injured,running_back,7.5
1019963,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,12.5
1019963,4352522,Wilson,Michael,ARI,expected,wide_receiver,8
1019963,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1019963,4352527,Jones,Zay,ARI,possible,wide_receiver,6.2
1019963,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,7.6
1019963,4352529,Dortch,Greg,ARI,expected,wide_receiver,6.5
1019963,4352530,Fehoko,Simi,ARI,unexpected,wide_receiver,4
1019963,4352531,Weaver,Xavier,ARI,unexpected,wide_receiver,4
1019963,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4
1019963,4352533,Higgins,Elijah,ARI,expected,tight_end,6.4
1019963,4352536,Vokolek,Travis,ARI,injured,tight_end,4
1019963,4352537,McBride,Trey,ARI,expected,tight_end,13.8
1019963,4352630,Dalton,Andy,CAR,unexpected,quarterback,12.7
1019963,4352631,Young,Bryce,CAR,expected,quarterback,15.2
1019963,4352634,Dowdle,Rico,CAR,expected,running_back,14.5
1019963,4352637,Hubbard,Chuba,CAR,expected,running_back,12.4
1019963,4352638,Etienne,Trevor,CAR,unexpected,running_back,5.1
1019963,4352639,Coker,Jalen,CAR,expected,wide_receiver,5
1019963,4352642,Legette,Xavier,CAR,expected,wide_receiver,8.2
1019963,4352645,Tremayne,Brycen,CAR,expected,wide_receiver,5.9
1019963,4352646,Renfrow,Hunter,CAR,expected,wide_receiver,6.9
1019963,4352647,Thielen,Adam,MIN,expected,wide_receiver,5.2
1019963,4352648,Horn Jr.,Jimmy,CAR,expected,wide_receiver,4.9
1019963,4352649,McMillan,Tetairoa,CAR,expected,wide_receiver,13.7
1019963,4352651,DEF/ST Panthers,,CAR,expected,defense_special,7.9
1019963,4352652,Sanders,Ja'Tavion,CAR,expected,tight_end,8.1
1019963,4352656,Mitchell,James,CAR,unexpected,tight_end,4.7
1019963,4352657,Tremble,Tommy,CAR,expected,tight_end,7.8
1019963,4352658,Evans,Mitchell,CAR,expected,tight_end,5.6
