Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1022084,4352517,Dallas,DeeJay,CAR,unexpected,running_back,4.2
1022084,4352538,Penix Jr.,Michael,ATL,possible,quarterback,13.6
1022084,4352540,Jones,Emory,ATL,injured,quarterback,11
1022084,4352541,Cousins,Kirk,ATL,expected,quarterback,11.1
1022084,4352542,Allgeier,Tyler,ATL,possible,running_back,9
1022084,4352543,Robinson,Bijan,ATL,expected,running_back,19.6
1022084,4352547,Carter,Nathan,ATL,unexpected,running_back,4.5
1022084,4352549,Agnew,Jamal,ATL,expected,wide_receiver,4.4
1022084,4352550,Mooney,Darnell,ATL,expected,wide_receiver,9.1
1022084,4352551,Sills V,David,ATL,expected,wide_receiver,4.5
1022084,4352552,McCloud III,Ray-Ray,ATL,unexpected,wide_receiver,4.9
1022084,4352553,London,Drake,ATL,expected,wide_receiver,14.4
1022084,4352559,Washington,Casey,ATL,expected,wide_receiver,5.3
1022084,4352560,Hodge,KhaDarel,ATL,unexpected,wide_receiver,4.3
1022084,4352562,DEF/ST Falcons,,ATL,expected,defense_special,8.5
1022084,4352563,Pitts Sr.,Kyle,ATL,expected,tight_end,9.9
1022084,4352565,Woerner,Charlie,ATL,unexpected,tight_end,4.6
1022084,4352566,Franks,Feleipe,ATL,unexpected,tight_end,4.3
1022084,4352567,Quitoriano,Teagan,ATL,expected,tight_end,4
1022084,4352569,Jackson,Lamar,BAL,injured,quarterback,19.8
1022084,4352570,Rush,Cooper,BAL,unexpected,quarterback,17.3
1022084,4352571,Ali,Rasheen,BAL,unexpected,running_back,4.4
1022084,4352572,Henry,Derrick,BAL,expected,running_back,12.8
1022084,4352573,Mitchell,Keaton,BAL,expected,running_back,5.2
1022084,4352574,Hill,Justice,BAL,expected,running_back,9.5
1022084,4352578,Ricard,Patrick,BAL,expected,running_back,4
1022084,4352579,Hopkins,DeAndre,BAL,expected,wide_receiver,7.9
1022084,4352581,Bateman,Rashod,BAL,expected,wide_receiver,8.2
1022084,4352582,Flowers,Zay,BAL,expected,wide_receiver,13.5
1022084,4352585,Wester,LaJohntay,BAL,unexpected,wide_receiver,4.2
1022084,4352586,Wallace,Tylan,BAL,expected,wide_receiver,5.9
1022084,4352589,Walker,Devontez,BAL,expected,wide_receiver,6.4
1022084,4352592,Mitchell-Paden,Zaire,BAL,unexpected,tight_end,4.3
1022084,4352594,DEF/ST Ravens,,BAL,expected,defense_special,7.5
1022084,4352595,Likely,Isaiah,BAL,expected,tight_end,5.4
1022084,4352597,Andrews,Mark,BAL,expected,tight_end,10
1022084,4352598,Kolar,Charlie,BAL,expected,tight_end,4.8
1022084,4352601,Allen,Josh,BUF,expected,quarterback,19.1
1022084,4352602,Trubisky,Mitchell,BUF,unexpected,quarterback,16.6
1022084,4352603,Cook,James,BUF,expected,running_back,15.7
1022084,4352604,Davis,Ray,BUF,expected,running_back,6.5
1022084,4352606,Johnson,Ty,BUF,expected,running_back,5.7
1022084,4352608,Gilliam,Reggie,BUF,unexpected,running_back,4
