Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1022258,4352511,Brissett,Jacoby,ARI,expected,quarterback,14.5
1022258,4352512,Murray,Kyler,ARI,possible,quarterback,15.3
1022258,4352516,Carter,Michael,ARI,expected,running_back,9.3
1022258,4352518,Knight,Bam,ARI,expected,running_back,9.1
1022258,4352519,Demercado,Emari,ARI,injured,running_back,7.5
1022258,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,12.5
1022258,4352522,Wilson,Michael,ARI,expected,wide_receiver,8
1022258,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1022258,4352527,Jones,Zay,ARI,possible,wide_receiver,6.2
1022258,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,7.6
1022258,4352529,Dortch,Greg,ARI,expected,wide_receiver,6.5
1022258,4352530,Fehoko,Simi,ARI,unexpected,wide_receiver,4
1022258,4352531,Weaver,Xavier,ARI,unexpected,wide_receiver,4
1022258,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4
1022258,4352533,Higgins,Elijah,ARI,expected,tight_end,6.4
1022258,4352536,Vokolek,Travis,ARI,injured,tight_end,4
1022258,4352537,McBride,Trey,ARI,expected,tight_end,13.8
1022258,4352728,Strong Jr.,Pierre,GB,unexpected,running_back,4
1022258,4352752,Milton III,Joe,DAL,unexpected,quarterback,16.1
1022258,4352753,Prescott,Dak,DAL,expected,quarterback,18.6
1022258,4352755,Sanders,Miles,DAL,injured,running_back,6.6
1022258,4352757,Blue,Jaydon,DAL,expected,running_back,6.1
1022258,4352758,Williams,Javonte,DAL,expected,running_back,17
1022258,4352760,Luepke,Hunter,DAL,expected,running_back,5.6
1022258,4352761,Brooks,Jalen,DAL,unexpected,wide_receiver,4
1022258,4352762,Turpin,KaVontae,DAL,expected,wide_receiver,8.6
1022258,4352763,Tolbert,Jalen,DAL,expected,wide_receiver,6.3
1022258,4352764,Pickens,George,DAL,expected,wide_receiver,18
1022258,4352766,Flournoy,Ryan,DAL,expected,wide_receiver,7.8
1022258,4352767,Cropper,Jalen,DAL,unexpected,wide_receiver,4
1022258,4352768,Mingo,Jonathan,DAL,possible,wide_receiver,4
1022258,4352770,Lamb,CeeDee,DAL,expected,wide_receiver,15.6
1022258,4352771,Schoonmaker,Luke,DAL,expected,tight_end,5
1022258,4352772,DEF/ST Cowboys,,DAL,expected,defense_special,6.9
1022258,4352773,Ferguson,Jake,DAL,expected,tight_end,16.9
1022258,4352775,Spann-Ford,Brevyn,DAL,unexpected,tight_end,4.6
1022258,4352779,Nix,Bo,DEN,expected,quarterback,17.2
1022258,4352781,Stidham,Jarrett,DEN,unexpected,quarterback,14.7
1022258,4352782,Harvey,RJ,DEN,expected,running_back,9.6
1022258,4352783,Badie,Tyler,DEN,expected,running_back,5.2
1022258,4352785,McLaughlin,Jaleel,DEN,expected,running_back,5.1
1022258,4352787,Dobbins,J.K.,DEN,expected,running_back,13.2
1022258,4352789,Sutton,Courtland,DEN,expected,wide_receiver,13.3
1022258,4352790,Sherfield Sr.,Trent,DEN,unexpected,wide_receiver,4.6
1022258,4352792,Bryant,Pat,DEN,expected,wide_receiver,6.8
1022258,4352797,Mims Jr.,Marvin,DEN,expected,wide_receiver,9.3
1022258,4352800,Franklin,Troy,DEN,expected,wide_receiver,8.5
1022258,4352801,Trautman,Adam,DEN,expected,tight_end,5.7
1022258,4352803,DEF/ST Broncos,,DEN,expected,defense_special,9.7
1022258,4352805,Engram,Evan,DEN,expected,tight_end,9.2
1022258,4352806,Adkins,Nate,DEN,expected,tight_end,5.7
1022258,4352836,Love,Jordan,GB,expected,quarterback,16.5
1022258,4352837,Willis,Malik,GB,unexpected,quarterback,14
1022258,4352840,Wilson,Emanuel,GB,expected,running_back,6.5
1022258,4352841,Jacobs,Josh,GB,possible,running_back,17.7
