Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1054328,4352511,Brissett,Jacoby,ARI,expected,quarterback,18.7
1054328,4352516,Carter,Michael,ARI,expected,running_back,11.6
1054328,4352517,Dallas,DeeJay,JAX,unexpected,running_back,4
1054328,4352519,Demercado,Emari,ARI,expected,running_back,8.5
1054328,4352520,Harrison Jr.,Marvin,ARI,possible,wide_receiver,12.4
1054328,4352522,Wilson,Michael,ARI,expected,wide_receiver,15.8
1054328,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1054328,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,7.6
1054328,4352531,Weaver,Xavier,ARI,expected,wide_receiver,5
1054328,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4.1
1054328,4352533,Higgins,Elijah,ARI,expected,tight_end,6
1054328,4352537,McBride,Trey,ARI,expected,tight_end,18.5
1054328,4352552,McCloud III,Ray-Ray,NYG,refuted,wide_receiver,4.6
1054328,4352577,Johnson,D'Ernest,NE,expected,running_back,4.1
1054328,4352592,Mitchell-Paden,Zaire,NO,possible,tight_end,4.2
1054328,4352601,Allen,Josh,BUF,possible,quarterback,20.9
1054328,4352602,Trubisky,Mitchell,BUF,unexpected,quarterback,18.4
1054328,4352603,Cook,James,BUF,expected,running_back,18.3
1054328,4352604,Davis,Ray,BUF,expected,running_back,5.4
1054328,4352606,Johnson,Ty,BUF,expected,running_back,8.7
1054328,4352608,Gilliam,Reggie,BUF,unexpected,running_back,4.1
1054328,4352611,Palmer,Joshua,BUF,expected,wide_receiver,6.4
1054328,4352613,Coleman,Keon,BUF,expected,wide_receiver,8.5
1054328,4352614,Shavers,Tyrell,BUF,expected,wide_receiver,6.2
1054328,4352620,Shakir,Khalil,BUF,expected,wide_receiver,12.7
1054328,4352621,Virgil,Jalen,ARI,refuted,wide_receiver,4
1054328,4352622,DEF/ST Bills,,BUF,expected,defense_special,8.3
1054328,4352623,Latu,Keleki,BUF,unexpected,tight_end,4.1
1054328,4352624,Hawes,Jackson,BUF,expected,tight_end,5.6
1054328,4352625,Kincaid,Dalton,BUF,possible,tight_end,10.4
1054328,4352627,Knox,Dawson,BUF,possible,tight_end,8.6
1054328,4352630,Dalton,Andy,CAR,unexpected,quarterback,13.7
1054328,4352631,Young,Bryce,CAR,expected,quarterback,16.2
1054328,4352634,Dowdle,Rico,CAR,expected,running_back,11.7
1054328,4352637,Hubbard,Chuba,CAR,expected,running_back,9.6
1054328,4352638,Etienne,Trevor,CAR,unexpected,running_back,4.4
1054328,4352639,Coker,Jalen,CAR,expected,wide_receiver,11.6
1054328,4352642,Legette,Xavier,CAR,expected,wide_receiver,8.3
1054328,4352643,Moore,David,CAR,possible,wide_receiver,4.3
1054328,4352645,Tremayne,Brycen,CAR,unexpected,wide_receiver,5.1
1054328,4352646,Renfrow,Hunter,CAR,unexpected,wide_receiver,5.6
1054328,4352647,Thielen,Adam,PIT,expected,wide_receiver,7.5
1054328,4352648,Horn Jr.,Jimmy,CAR,expected,wide_receiver,5.3
1054328,4352649,McMillan,Tetairoa,CAR,expected,wide_receiver,13.9
1054328,4352651,DEF/ST Panthers,,CAR,expected,defense_special,7.9
1054328,4352652,Sanders,Ja'Tavion,CAR,expected,tight_end,8.5
1054328,4352656,Mitchell,James,CAR,unexpected,tight_end,4.2
1054328,4352657,Tremble,Tommy,CAR,expected,tight_end,6.1
1054328,4352658,Evans,Mitchell,CAR,expected,tight_end,5.3
1054328,4352668,Wheeler,Ian,NO,refuted,running_back,4
1054328,4352689,Browning,Jake,CIN,unexpected,quarterback,17
1054328,4352691,Burrow,Joe,CIN,expected,quarterback,19.5
1054328,4352693,Perine,Samaje,CIN,expected,running_back,10
1054328,4352694,Milton,Kendall,CIN,unexpected,running_back,4.1
1054328,4352695,Brown,Chase,CIN,expected,running_back,17.3
1054328,4352697,Brooks,Tahj,CIN,unexpected,running_back,4.5
1054328,4352698,Brightwell,Gary,CIN,unexpected,running_back,4
1054328,4352700,Iosivas,Andrei,CIN,expected,wide_receiver,8.4
1054328,4352703,Tinsley,Mitchell,CIN,expected,wide_receiver,5.6
1054328,4352704,Chase,Ja'Marr,CIN,expected,wide_receiver,18.5
1054328,4352705,Higgins,Tee,CIN,expected,wide_receiver,16.3
1054328,4352706,Jones,Charlie,CIN,possible,wide_receiver,4.2
1054328,4352709,Williams,Isaiah,NYJ,expected,wide_receiver,8.4
1054328,4352710,Burton,Jermaine,CIN,refuted,wide_receiver,4
1054328,4352711,Hudson,Tanner,CIN,expected,tight_end,5.8
1054328,4352712,Grandy,Cam,CIN,possible,tight_end,4.1
1054328,4352713,Gesicki,Mike,CIN,expected,tight_end,9.8
1054328,4352714,DEF/ST Bengals,,CIN,expected,defense_special,8.2
1054328,4352715,Sample,Drew,CIN,expected,tight_end,5
1054328,4352718,Fant,Noah,CIN,possible,tight_end,7.2
1054328,4352719,Sanders,Shedeur,CLE,expected,quarterback,15.3
1054328,4352720,Gabriel,Dillon,CLE,unexpected,quarterback,15
1054328,4352721,Pickett,Kenny,LV,unexpected,quarterback,13.5
