Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1029540,4352511,Brissett,Jacoby,ARI,expected,quarterback,15.5
1029540,4352514,Benson,Trey,ARI,injured,running_back,8.5
1029540,4352516,Carter,Michael,ARI,unexpected,running_back,6.9
1029540,4352517,Dallas,DeeJay,CAR,unexpected,running_back,4
1029540,4352518,Knight,Bam,ARI,expected,running_back,8.7
1029540,4352519,Demercado,Emari,ARI,expected,running_back,6
1029540,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,10.8
1029540,4352522,Wilson,Michael,ARI,expected,wide_receiver,7.6
1029540,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1029540,4352527,Jones,Zay,ARI,expected,wide_receiver,7.3
1029540,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,7
1029540,4352529,Dortch,Greg,ARI,expected,wide_receiver,6.5
1029540,4352530,Fehoko,Simi,ARI,unexpected,wide_receiver,4
1029540,4352531,Weaver,Xavier,ARI,possible,wide_receiver,4
1029540,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4.3
1029540,4352533,Higgins,Elijah,ARI,expected,tight_end,6.1
1029540,4352537,McBride,Trey,ARI,expected,tight_end,14.7
1029540,4352552,McCloud III,Ray-Ray,NYG,expected,wide_receiver,6.7
1029540,4352569,Jackson,Lamar,BAL,expected,quarterback,18.7
1029540,4352570,Rush,Cooper,BAL,unexpected,quarterback,16.1
1029540,4352571,Ali,Rasheen,BAL,unexpected,running_back,4.2
1029540,4352572,Henry,Derrick,BAL,expected,running_back,13.5
1029540,4352573,Mitchell,Keaton,BAL,expected,running_back,4.7
1029540,4352574,Hill,Justice,BAL,expected,running_back,8.7
1029540,4352577,Johnson,D'Ernest,NE,unexpected,running_back,4
1029540,4352578,Ricard,Patrick,BAL,unexpected,running_back,4.3
1029540,4352579,Hopkins,DeAndre,BAL,expected,wide_receiver,6.8
1029540,4352581,Bateman,Rashod,BAL,expected,wide_receiver,9.3
1029540,4352582,Flowers,Zay,BAL,expected,wide_receiver,13.1
1029540,4352585,Wester,LaJohntay,BAL,unexpected,wide_receiver,4.2
1029540,4352586,Wallace,Tylan,BAL,expected,wide_receiver,6.1
1029540,4352589,Walker,Devontez,BAL,expected,wide_receiver,7
1029540,4352592,Mitchell-Paden,Zaire,NO,unexpected,tight_end,4.4
1029540,4352594,DEF/ST Ravens,,BAL,expected,defense_special,7.8
1029540,4352595,Likely,Isaiah,BAL,expected,tight_end,6.6
1029540,4352597,Andrews,Mark,BAL,expected,tight_end,10
1029540,4352598,Kolar,Charlie,BAL,expected,tight_end,6
1029540,4352601,Allen,Josh,BUF,expected,quarterback,19.3
1029540,4352602,Trubisky,Mitchell,BUF,unexpected,quarterback,16.8
1029540,4352603,Cook,James,BUF,expected,running_back,14.7
1029540,4352604,Davis,Ray,BUF,expected,running_back,6
1029540,4352606,Johnson,Ty,BUF,expected,running_back,6.2
1029540,4352608,Gilliam,Reggie,BUF,unexpected,running_back,4
1029540,4352611,Palmer,Joshua,BUF,possible,wide_receiver,7.4
1029540,4352612,Moore,Elijah,BUF,expected,wide_receiver,5.8
1029540,4352613,Coleman,Keon,BUF,expected,wide_receiver,9.3
1029540,4352614,Shavers,Tyrell,BUF,expected,wide_receiver,5.3
1029540,4352618,Samuel,Curtis,BUF,expected,wide_receiver,5.1
1029540,4352620,Shakir,Khalil,BUF,expected,wide_receiver,11.5
1029540,4352622,DEF/ST Bills,,BUF,expected,defense_special,7.9
1029540,4352624,Hawes,Jackson,BUF,expected,tight_end,5.7
1029540,4352625,Kincaid,Dalton,BUF,expected,tight_end,10.8
