Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1015474,4352511,Brissett,Jacoby,ARI,unexpected,quarterback,13.6
1015474,4352512,Murray,Kyler,ARI,expected,quarterback,16.1
1015474,4352514,Benson,Trey,ARI,injured,running_back,12.9
1015474,4352516,Carter,Michael,ARI,expected,running_back,8
1015474,4352518,Knight,Bam,ARI,unexpected,running_back,4.4
1015474,4352519,Demercado,Emari,ARI,expected,running_back,8.8
1015474,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,12.4
1015474,4352522,Wilson,Michael,ARI,expected,wide_receiver,8.2
1015474,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1015474,4352527,Jones,Zay,ARI,expected,wide_receiver,6.3
1015474,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,9.6
1015474,4352529,Dortch,Greg,ARI,possible,wide_receiver,6.4
1015474,4352530,Fehoko,Simi,ARI,unexpected,wide_receiver,4
1015474,4352531,Weaver,Xavier,ARI,expected,wide_receiver,4
1015474,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4
1015474,4352533,Higgins,Elijah,ARI,expected,tight_end,5.3
1015474,4352534,Reiman,Tip,ARI,expected,tight_end,5.1
1015474,4352536,Vokolek,Travis,ARI,expected,tight_end,4
1015474,4352537,McBride,Trey,ARI,expected,tight_end,14.5
1015474,4352569,Jackson,Lamar,BAL,injured,quarterback,19.4
1015474,4352570,Rush,Cooper,BAL,expected,quarterback,16.9
1015474,4352571,Ali,Rasheen,BAL,unexpected,running_back,4.4
1015474,4352572,Henry,Derrick,BAL,expected,running_back,14.1
1015474,4352573,Mitchell,Keaton,BAL,expected,running_back,5.1
1015474,4352574,Hill,Justice,BAL,expected,running_back,10.7
1015474,4352578,Ricard,Patrick,BAL,injured,running_back,4
1015474,4352579,Hopkins,DeAndre,BAL,expected,wide_receiver,7.4
1015474,4352581,Bateman,Rashod,BAL,expected,wide_receiver,9.3
1015474,4352582,Flowers,Zay,BAL,expected,wide_receiver,14.9
1015474,4352585,Wester,LaJohntay,BAL,unexpected,wide_receiver,4
1015474,4352586,Wallace,Tylan,BAL,expected,wide_receiver,5.9
1015474,4352589,Walker,Devontez,BAL,possible,wide_receiver,4.9
