Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1020020,4352689,Browning,Jake,CIN,unexpected,quarterback,13.7
1020020,4352693,Perine,Samaje,CIN,expected,running_back,6.2
1020020,4352695,Brown,Chase,CIN,expected,running_back,12.4
1020020,4352697,Brooks,Tahj,CIN,expected,running_back,6
1020020,4352698,Brightwell,Gary,CIN,unexpected,running_back,4
1020020,4352700,Iosivas,Andrei,CIN,expected,wide_receiver,7.3
1020020,4352703,Tinsley,Mitchell,CIN,expected,wide_receiver,5.6
1020020,4352704,Chase,Ja'Marr,CIN,possible,wide_receiver,16
1020020,4352705,Higgins,Tee,CIN,expected,wide_receiver,11.1
1020020,4352706,Jones,Charlie,CIN,unexpected,wide_receiver,4.4
1020020,4352710,Burton,Jermaine,CIN,unexpected,wide_receiver,4.5
1020020,4352711,Hudson,Tanner,CIN,unexpected,tight_end,4
1020020,4352712,Grandy,Cam,CIN,unexpected,tight_end,4.6
1020020,4352713,Gesicki,Mike,CIN,expected,tight_end,7.2
1020020,4352714,DEF/ST Bengals,,CIN,expected,defense_special,6.6
1020020,4352715,Sample,Drew,CIN,expected,tight_end,5.6
1020020,4352717,McLachlan,Tanner,CIN,refuted,tight_end,4
1020020,4352718,Fant,Noah,CIN,expected,tight_end,8.1
1020020,4352836,Love,Jordan,GB,expected,quarterback,17.4
1020020,4352837,Willis,Malik,GB,unexpected,quarterback,14.9
1020020,4352840,Wilson,Emanuel,GB,expected,running_back,6.6
1020020,4352841,Jacobs,Josh,GB,expected,running_back,17.1
1020020,4352842,Brooks,Chris,GB,expected,running_back,6.3
1020020,4352847,Watson,Christian,GB,possible,wide_receiver,9
1020020,4352848,Williams,Savion,GB,expected,wide_receiver,5.4
1020020,4352849,Golden,Matthew,GB,expected,wide_receiver,9.7
1020020,4352851,Doubs,Romeo,GB,expected,wide_receiver,12.6
1020020,4352852,Wicks,Dontayvion,GB,expected,wide_receiver,8.2
1020020,4352857,Heath,Malik,GB,expected,wide_receiver,5.2
1020020,4352859,FitzPatrick,John,GB,expected,tight_end,6.1
1020020,4352860,Musgrave,Luke,GB,expected,tight_end,5.7
1020020,4352861,Sims,Ben,GB,expected,tight_end,4
1020020,4352862,DEF/ST Packers,,GB,expected,defense_special,8.5
1020020,4352865,Kraft,Tucker,GB,expected,tight_end,11.3
1020020,4352979,Moore,Skyy,SF,unexpected,wide_receiver,4.4
1020020,4352993,Miller,Cam,LV,unexpected,quarterback,11.4
1020020,4352994,Smith,Geno,LV,expected,quarterback,13.9
1020020,4352996,Jeanty,Ashton,LV,expected,running_back,14.3
1020020,4352997,White,Zamir,LV,unexpected,running_back,4.9
1020020,4352998,Laube,Dylan,LV,unexpected,running_back,4.7
1020020,4353000,Mostert,Raheem,LV,expected,running_back,6.6
1020020,4353002,Meyers,Jakobi,LV,expected,wide_receiver,11.9
1020020,4353004,Thornton Jr.,Dont'e,LV,expected,wide_receiver,7.5
1020020,4353006,Bech,Jack,LV,expected,wide_receiver,5.9
1020020,4353008,Tucker,Tre,LV,expected,wide_receiver,14.3
1020020,4353012,Bachman,Alex,LV,unexpected,wide_receiver,4.6
1020020,4353013,Bowers,Brock,LV,injured,tight_end,12.4
1020020,4353014,Mayer,Michael,LV,expected,tight_end,6.5
1020020,4353017,Thomas,Ian,LV,expected,tight_end,4.8
1020020,4353018,DEF/ST Raiders,,LV,expected,defense_special,8
1020020,4353111,Rypien,Brett,CIN,refuted,quarterback,11.2
1020020,4353149,Bourne,Kendrick,SF,expected,wide_receiver,8.9
1020020,4353321,Rourke,Kurtis,SF,injured,quarterback,14
1020020,4353322,Jones,Mac,SF,possible,quarterback,16.4
1020020,4353323,Mordecai,Tanner,SF,refuted,quarterback,14.1
1020020,4353324,Purdy,Brock,SF,injured,quarterback,16.5
1020020,4353325,Bradley,Carter,JAX,refuted,quarterback,14.2
1020020,4353326,Taylor Jr.,Patrick,SF,injured,running_back,4
1020020,4353329,Juszczyk,Kyle,SF,expected,running_back,6.2
1020020,4353330,Guerendo,Isaac,SF,expected,running_back,4.4
1020020,4353331,McCaffrey,Christian,SF,expected,running_back,19.7
1020020,4353333,James,Jordan,SF,expected,running_back,4.2
1020020,4353334,Gage Jr.,Russell,SF,unexpected,wide_receiver,4
1020020,4353335,Jennings,Jauan,SF,possible,wide_receiver,11.5
1020020,4353340,Robinson,Demarcus,SF,expected,wide_receiver,6
1020020,4353341,Watkins,Jordan,SF,injured,wide_receiver,4
1020020,4353342,Pearsall,Ricky,SF,injured,wide_receiver,12.3
1020020,4353348,Farrell,Luke,SF,expected,tight_end,6.1
1020020,4353349,Tonges,Jake,SF,expected,tight_end,9.7
