Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1017706,4352511,Brissett,Jacoby,ARI,unexpected,quarterback,13.6
1017706,4352512,Murray,Kyler,ARI,expected,quarterback,16.1
1017706,4352514,Benson,Trey,ARI,injured,running_back,12.9
1017706,4352516,Carter,Michael,ARI,expected,running_back,8
1017706,4352518,Knight,Bam,ARI,unexpected,running_back,4.4
1017706,4352519,Demercado,Emari,ARI,expected,running_back,8.8
1017706,4352520,Harrison Jr.,Marvin,ARI,expected,wide_receiver,12.4
1017706,4352522,Wilson,Michael,ARI,expected,wide_receiver,8.2
1017706,4352523,Jackson,Trishton,ARI,refuted,wide_receiver,4
1017706,4352527,Jones,Zay,ARI,expected,wide_receiver,6.3
1017706,4352528,DEF/ST Cardinals,,ARI,expected,defense_special,9.6
1017706,4352529,Dortch,Greg,ARI,possible,wide_receiver,6.4
1017706,4352530,Fehoko,Simi,ARI,unexpected,wide_receiver,4
1017706,4352531,Weaver,Xavier,ARI,expected,wide_receiver,4
1017706,4352532,Deguara,Josiah,ARI,unexpected,tight_end,4
1017706,4352533,Higgins,Elijah,ARI,expected,tight_end,5.3
1017706,4352534,Reiman,Tip,ARI,expected,tight_end,5.1
1017706,4352536,Vokolek,Travis,ARI,expected,tight_end,4
1017706,4352537,McBride,Trey,ARI,expected,tight_end,14.5
1017706,4352689,Browning,Jake,CIN,expected,quarterback,15.1
1017706,4352693,Perine,Samaje,CIN,expected,running_back,6.3
1017706,4352695,Brown,Chase,CIN,expected,running_back,13.1
1017706,4352697,Brooks,Tahj,CIN,unexpected,running_back,6.2
1017706,4352698,Brightwell,Gary,CIN,unexpected,running_back,4
1017706,4352700,Iosivas,Andrei,CIN,expected,wide_receiver,6.5
1017706,4352703,Tinsley,Mitchell,CIN,expected,wide_receiver,5.9
1017706,4352704,Chase,Ja'Marr,CIN,expected,wide_receiver,14.9
1017706,4352705,Higgins,Tee,CIN,expected,wide_receiver,10.1
